OPDMS_EID,PSSE_BUS_NUMBER,PSSE_BUS_NAME,EMS_REGION_ID,EMS_STN_ID,EMS_ID,EMS_STN_DESC,BASKV,BUS_TYPE_IDE,AREA,ZONE
1174240,297241,2MQPK_T_132B,NSW,92ABTEE,92AM,SYDNTH/LCVE/MACQPARK 132KV TEE,132,1,2,98
3968841,297440,2HERN_T_132A,NSW,964TEE,9643,964TEE (HERONS_CK),132,1,2,98
3971540,297540,2_97R_T_132A,NSW,97R_TEE,97RT,97R TEE,132,1,2,98
3969008,297641,2SOMR_T_132B,NSW,92ZTEE,L92Z,SYDNTH/SYDEAST/SOMERSBY 132KV TEE,132,1,2,98
3969178,297642,2SOMR_T_132C,NSW,92ZTEE,92T,SYDNTH/SYDEAST/SOMERSBY 132KV TEE,132,1,2,98
4971036,297740,2976TEE_132A,NSW,976_TEE,L976,976_TEE,132,1,2,98
205069,298040,2CHUL_T_132A,NSW,910_1TEE,911C,SYDSTH/CANTER/CHULLORA 132KV TEE,132,1,2,98
205070,298041,2CHUL_T_132B,NSW,910_1TEE,910C,SYDSTH/CANTER/CHULLORA 132KV TEE,132,1,2,98
205078,298840,2_ORG_T_132A,NSW,947TEE,947W,WELLINGTON/PIPER/ORANGE 132KV TEE,132,1,2,98
4974117,300530,3AIRTRN__66A,VIC,ATD,LATD,AIRTRUNK DERRIMUT 66KV,66,1,3,98
200767,301001,3ALCOAP__WF1,VIC,APD,7MN1,ALCOA/PORTLAND 500KV,220,1,3,98
200754,301020,3ALCOAP__22A,VIC,APD,2LD1,ALCOA/PORTLAND 500KV,22,1,3,98
200786,301030,3ALCOAP__33A,VIC,APD,2TA2,ALCOA/PORTLAND 500KV,33,1,3,98
200784,301031,3ALCOAP__33B,VIC,APD,2TA3,ALCOA/PORTLAND 500KV,33,1,3,98
3965717,301036,3ALCOAP__33G,VIC,APD,2TA4,ALCOA/PORTLAND 500KV,33,1,3,98
3966603,301037,3ALCOAP__33H,VIC,APD,2MN6,ALCOA/PORTLAND 500KV,33,1,3,98
200755,301090,3ALCOAP_500A,VIC,APD,6MN1,ALCOA/PORTLAND 500KV,500,1,3,98
200762,301091,3ALCOAP_500B,VIC,APD,ZHY1,ALCOA/PORTLAND 500KV,500,1,3,98
200761,301092,3ALCOAP_500C,VIC,APD,ZHY2,ALCOA/PORTLAND 500KV,500,1,3,98
201306,302030,3_ALTON__66A,VIC,ATS,3MN2,ALTONA 220KV,66,1,3,98
3016920,302031,3_ALTON__66B,VIC,ATS,3MN3,ALTONA 220KV,66,1,3,98
201307,302033,3_ALTON__66D,VIC,ATS,3TB2,ALTONA 220KV,66,1,3,98
201302,302080,3_ALTON_220A,VIC,ATS,7MN2,ALTONA 220KV,220,1,3,98
200825,303001,3ALTONA_G1,VIC,AL,3MN1,ALTONA 66KV,66,1,3,98
200822,304030,3ALTONC__66A,VIC,AC,3MN1,ALTONA CHEMICALS 66KV,66,1,3,98
4982244,305331,3STOCKYWEST1,VIC,SHWF,GW1,STOCKYARD HILL WF 132KV,0.69,1,3,98
4982241,305332,3STOCKYWEST2,VIC,SHWF,GW2,STOCKYARD HILL WF 132KV,0.69,1,3,98
4982260,305333,3STOCKYEAST1,VIC,SHWF,GE,STOCKYARD HILL WF 132KV,0.69,1,3,98
4982265,305334,3STOCKYNRTH1,VIC,SHWF,GN,STOCKYARD HILL WF 132KV,0.69,1,3,98
4982264,305335,3STOCKYSOTH1,VIC,SHWF,GS,STOCKYARD HILL WF 132KV,0.69,1,3,98
201778,306030,3ARARAT__66A,VIC,ART,3MN1,ARARAT 66KV,66,1,3,98
4972196,306101,3ARARTW__WF1,VIC,ARWF,GACT,ARARAT WF,0.69,2,3,98
4972208,306102,3ARARTW__WF2,VIC,ARWF,GMCH,ARARAT WF,0.69,2,3,98
4972215,306130,3ARARTW__33A,VIC,ARWF,2MN2,ARARAT WF,33,1,3,98
4973818,306131,3ARARTW__33B,VIC,ARWF,DMY1,ARARAT WF,33,1,3,98
4973815,306132,3ARARTW__33C,VIC,ARWF,DMY2,ARARAT WF,33,1,3,98
4972216,306133,3ARARTW__33D,VIC,ARWF,2MN1,ARARAT WF,33,1,3,98
4972204,306140,3ARARTW_132A,VIC,ARWF,4MN1,ARARAT WF,132,1,3,98
4972113,306540,3ARAR_T_132A,VIC,ARTS,LARW,ARARAT_TS,132,1,3,98
4972108,306580,3ARAR_T_220A,VIC,ARTS,7MN1,ARARAT_TS,220,1,3,98
4972109,306581,3ARAR_T_220B,VIC,ARTS,LWBT,ARARAT_TS,220,1,3,98
4977797,306585,3ARAR_T_220F,VIC,ARTS,LCWT,ARARAT_TS,220,1,3,98
3927923,307031,3BAIRND__S1B,VIC,BDSS,3MN5,BAIRNSDALE,66,1,3,98
4973727,307034,3BAIRND__66D,VIC,BDSS,REG,BAIRNSDALE,66,2,3,98
4971993,307530,3BACHUS__66A,VIC,BMH,3MN1,BACCHUS MARSH 66KV,66,1,3,98
1050498,308001,3BAIRNS___G1,VIC,BDL_PS,GEN1,BAIRNSDALE PS,11,1,3,98
1276040,308002,3BAIRNS___G2,VIC,BDL_PS,GEN2,BAIRNSDALE PS,11,1,3,98
1331240,308030,3BAIRNS__66A,VIC,BDL_PS,3T2,BAIRNSDALE PS,66,1,3,98
1331239,308031,3BAIRNS__66B,VIC,BDL_PS,3T1,BAIRNSDALE PS,66,1,3,98
3971393,308501,3BALDHL__WF1,VIC,BHWF,2MN1,BALD HILLS WF,33,2,3,98
3971394,308502,3BALDHL__WF2,VIC,BHWF,2MN2,BALD HILLS WF,33,2,3,98
3971389,308530,3BALDHL__66A,VIC,BHWF,LLS2,BALD HILLS WF,66,1,3,98
3971388,308531,3BALDHL__66B,VIC,BHWF,LLS1,BALD HILLS WF,66,1,3,98
4977373,309020,3BALRAT__22A,VIC,BATS,LBES,BALLARAT 220KV,22,1,3,98
201628,309030,3BALRAT__66A,VIC,BATS,3MN1,BALLARAT 220KV,66,1,3,98
201617,309080,3BALRAT_220A,VIC,BATS,7MN1,BALLARAT 220KV,220,1,3,98
201585,310001,3BALART___G1,VIC,BAN,3MN1,BALLARAT 66KV,66,1,3,98
4977372,310204,3BALARA_BAT1,VIC,BESS,BESS,BALLARAT ESS 22KV,0.48,1,3,98
4977380,310220,3BALARA__22A,VIC,BESS,2MN1,BALLARAT ESS 22KV,22,1,3,98
4976451,310401,3BANNER__SF1,VIC,BSP,GEN,BANNERTON SP,0.55,2,3,98
4976454,310420,3BANNER__22A,VIC,BSP,GCB,BANNERTON SP,22,1,3,98
4976447,310421,3BANNER__22B,VIC,BSP,2MN1,BANNERTON SP,22,1,3,98
4976773,310432,3BANNER__66C,VIC,BSP,DMY1,BANNERTON SP,66,1,3,98
4976456,310433,3BANNER__66D,VIC,BSP,LRVL,BANNERTON SP,66,1,3,98
4983917,310438,3BANNER__66I,VIC,BSP,RVLL,BANNERTON SP,66,1,3,98
4982272,310581,3BLUGUM_220B,VIC,BGS,LDDW,BLUE GUM STATION,220,1,3,98
4982252,310590,3BLUGUM_500A,VIC,BGS,LMOP,BLUE GUM STATION,500,1,3,98
4983803,310781,3BERRYT_220B,VIC,BRYBNKSS,LTGT,BERRYBANK TS 220KV,220,1,3,98
4983796,310782,3BERRYT_220C,VIC,BRYBNKSS,7MNA,BERRYBANK TS 220KV,220,1,3,98
4983804,310783,3BERRYT_220D,VIC,BRYBNKSS,LBAT,BERRYBANK TS 220KV,220,1,3,98
4984039,310801,3BERRYB__WF1,VIC,BRYBNKWF,GEN1,BERRYBANK WF 220KV,0.72,2,3,98
4984032,310802,3BERRYB__WF2,VIC,BRYBNKWF,GEN2,BERRYBANK WF 220KV,0.72,2,3,98
4984036,310830,3BERRYB__33A,VIC,BRYBNKWF,2MN2,BERRYBANK WF 220KV,33,1,3,98
4984040,310831,3BERRYB__33B,VIC,BRYBNKWF,DMY1,BERRYBANK WF 220KV,33,1,3,98
4984038,310832,3BERRYB__33C,VIC,BRYBNKWF,DMY2,BERRYBANK WF 220KV,33,1,3,98
4984042,310835,3BERRYB__33F,VIC,BRYBNKWF,2MN1,BERRYBANK WF 220KV,33,1,3,98
4983916,310881,3BERRYB_220B,VIC,BRYBNKWF,LBBT,BERRYBANK WF 220KV,220,1,3,98
4984033,310882,3BERRYB_220C,VIC,BRYBNKWF,7MNA,BERRYBANK WF 220KV,220,1,3,98
201664,311001,3BENDIG___G1,VIC,BETS,3MN3,BENDIGO 220KV,66,1,3,98
201674,311020,3BENDIG__22A,VIC,BETS,2MN2,BENDIGO 220KV,22,1,3,98
201675,311021,3BENDIG__22B,VIC,BETS,2MN4,BENDIGO 220KV,22,1,3,98
201657,311080,3BENDIG_220A,VIC,BETS,7MN1,BENDIGO 220KV,220,1,3,98
3928432,312001,3BOGONG___G1,VIC,BOPS,GEN1,BOGONG PS,13.8,1,3,98
3928433,312002,3BOGONG___G2,VIC,BOPS,GEN2,BOGONG PS,13.8,1,3,98
3928423,312080,3BOGONG_220A,VIC,BOPS,LMB,BOGONG PS,220,1,3,98
3928427,312082,3BOGONG_220C,VIC,BOPS,7TB,BOGONG PS,220,1,3,98
3967274,313031,3BRIGHT__66B,VIC,BRT,3MN2,BRIGHT 66KV,66,1,3,98
201376,314021,3BROKLN__22B,VIC,BLTS,2MN1,BROOKLYN 220KV,22,1,3,98
201387,314031,3BROKLN__66B,VIC,BLTS,3MN1,BROOKLYN 220KV,66,1,3,98
201397,314032,3BROKLN__66C,VIC,BLTS,LSCI,BROOKLYN 220KV,66,1,3,98
201422,314082,3BROKLN_220C,VIC,BLTS,LNPD,BROOKLYN 220KV,220,1,3,98
201423,314083,3BROKLN_220D,VIC,BLTS,LFBT,BROOKLYN 220KV,220,1,3,98
201411,314089,3BROKLN_220J,VIC,BLTS,7MN3,BROOKLYN 220KV,220,1,3,98
201103,315020,3BRUNSW__22A,VIC,BTS,2MN1,BRUNSWICK 220KV,22,1,3,98
4972926,315033,3BRUNSW__66D,VIC,BTS,3MN3,BRUNSWICK 220KV,66,1,3,98
4972880,315081,3BRUNSW_220B,VIC,BTS,7MN1,BRUNSWICK 220KV,220,1,3,98
3968208,316001,3BUANGR___W1,VIC,BGR,CHW1,BUANGOR 66KV,0.69,1,3,98
3968209,316002,3BUANGR___W2,VIC,BGR,CHW2,BUANGOR 66KV,0.69,1,3,98
3968207,316020,3BUANGR__22A,VIC,BGR,2MN2,BUANGOR 66KV,22,1,3,98
3968206,316021,3BUANGR__22B,VIC,BGR,2MN1,BUANGOR 66KV,22,1,3,98
2794463,316030,3BUANGR__66A,VIC,BGR,LBAN,BUANGOR 66KV,66,1,3,98
3923660,316031,3BUANGR__66B,VIC,BGR,3TU2,BUANGOR 66KV,66,1,3,98
3923659,316032,3BUANGR__66C,VIC,BGR,3TU1,BUANGOR 66KV,66,1,3,98
4979601,316530,3BULGTS__33A,VIC,BGTS,2T2,BULGANA TS 220KV,33,1,3,98
4979598,316531,3BULGTS__33B,VIC,BGTS,2T1,BULGANA TS 220KV,33,1,3,98
4979590,316580,3BULGTS_220A,VIC,BGTS,7MN1,BULGANA TS 220KV,220,1,3,98
4983549,316581,3BULGTS_220B,VIC,BGTS,DMY1,BULGANA TS 220KV,220,1,3,98
4980031,316701,3BULGAN___W1,VIC,BGWF,GEN,BULGANA WF 33KV,0.69,1,3,98
4980026,316702,3BULGAN_BES1,VIC,BGWF,ESS,BULGANA WF 33KV,0.44,1,3,98
4983551,316736,3BULGAN__33F,VIC,BGWF,DMY1,BULGANA WF 33KV,33,1,3,98
4983547,316737,3BULGAN__33G,VIC,BGWF,DMY2,BULGANA WF 33KV,33,1,3,98
4983731,316738,3BULGAN__33I,VIC,BGWF,DMY3,BULGANA WF 33KV,33,1,3,98
201598,317030,3CAMPER__66A,VIC,CDN,3MN1,CAMPERDOWN 66KV,66,1,3,98
4983060,317501,3CHERRY___W1,VIC,CTWF,GEN,CHERRY TREE WF,0.65,2,3,98
4983059,317530,3CHERRY__66A,VIC,CTWF,LSMT,CHERRY TREE WF,66,1,3,98
4983057,317531,3CHERRY__33A,VIC,CTWF,2MN1,CHERRY TREE WF,33,1,3,98
200711,318001,3CLOVER___G1,VIC,CLPS,GEN1,CLOVER PS 66KV,11,1,3,98
200712,318002,3CLOVER___G2,VIC,CLPS,GEN2,CLOVER PS 66KV,11,1,3,98
200707,318030,3CLOVER__66A,VIC,CLPS,3MN1,CLOVER PS 66KV,66,1,3,98
3929571,319030,3COBDEN__66A,VIC,COB,3MN1,COBDEN 66KV,66,1,3,98
4983105,319521,3COHUNA__22B,VIC,CHA,LCS1,COHUNA 66KV,22,1,3,98
4983111,319522,3COHUNA__22D,VIC,CHA,LCS2,COHUNA 66KV,22,1,3,98
4983400,319523,3COHUNA__22C,VIC,CHA,DMY1,COHUNA 66KV,22,1,3,98
4982664,319530,3COHUNA__66A,VIC,CHA,LKGT,COHUNA 66KV,66,1,3,98
4983112,319601,3COHUNS__SF1,VIC,CSF,GEN1,COHUNA SF 22KV,0.63,1,3,98
4983107,319602,3COHUNS__SF2,VIC,CSF,GEN2,COHUNA SF 22KV,0.63,1,3,98
4983106,319621,3COHUNS__22A,VIC,CSF,2MN1,COHUNA SF 22KV,22,1,3,98
4983109,319622,3COHUNS__22B,VIC,CSF,2MN2,COHUNA SF 22KV,22,1,3,98
201595,320030,3_COLAC__66A,VIC,CLC,3MN1,COLAC 66KV,66,1,3,98
2958767,321030,3CRANBO__66A,VIC,CBTS,3MN1,CRANBOURNE 220KV,66,1,3,98
2958759,321080,3CRANBO_220A,VIC,CBTS,7MN1,CRANBOURNE 220KV,220,1,3,98
3931060,321081,3CRANBO_220B,VIC,CBTS,LNRC,CRANBOURNE 220KV,220,1,3,98
3032859,321090,3CRANBO_500A,VIC,CBTS,6MN1,CRANBOURNE 220KV,500,1,3,98
4977802,321580,3CROWLA_220A,VIC,CWTS,7MN1,CROWLANDS TS 220KV,220,1,3,98
4978704,321701,3CRWLWF___W1,VIC,CWWF,GEN,CROWLANDS WF,33,2,3,98
4978694,321730,3CRWLWF__33A,VIC,CWWF,2MN1,CROWLANDS WF,33,1,3,98
4978716,321780,3CRWLWF_220A,VIC,CWWF,LCWT,CROWLANDS WF,220,1,3,98
4978703,321781,3CRWLWF_220B,VIC,CWWF,CWTL,CROWLANDS WF,220,1,3,98
200686,322001,3DARTMO___G1,VIC,DPS,1T,DARTMOUTH PS 220KV,15.5,1,3,98
200684,322080,3DARTMO_220A,VIC,DPS,LMB,DARTMOUTH PS 220KV,220,1,3,98
201543,323080,3DEDERG_220A,VIC,DDTS,7MN1,DEDERANG 330KV,220,1,3,98
201532,323090,3DEDERG_330A,VIC,DDTS,5MN1,DEDERANG 330KV,330,1,3,98
4973330,323531,3DEER_P__66B,VIC,DEERPARK,3MN4,DEER PARK 220KV,66,1,3,98
4973329,323580,3DEER_P_220A,VIC,DEERPARK,7MNB,DEER PARK 220KV,220,1,3,98
4983185,323701,3DUNDON__WF1,VIC,DDWF,GEN1,DUNDONNELL WF 220KV,0.72,2,3,98
4983193,323702,3DUNDON__WF2,VIC,DDWF,GEN2,DUNDONNELL WF 220KV,0.72,2,3,98
4983187,323703,3DUNDON__WF3,VIC,DDWF,GEN3,DUNDONNELL WF 220KV,0.72,2,3,98
4983190,323780,3DUNDON_220A,VIC,DDWF,LBGS,DUNDONNELL WF 220KV,220,1,3,98
4983188,323781,3DUNDON__33A,VIC,DDWF,2MN1,DUNDONNELL WF 220KV,33,1,3,98
4983177,323782,3DUNDON__33B,VIC,DDWF,2TX2,DUNDONNELL WF 220KV,33,1,3,98
4983183,323783,3DUNDON__33C,VIC,DDWF,2MN2,DUNDONNELL WF 220KV,33,1,3,98
4983181,323784,3DUNDON__33D,VIC,DDWF,2TX1,DUNDONNELL WF 220KV,33,1,3,98
4983179,323785,3DUNDON__33E,VIC,DDWF,GCB1,DUNDONNELL WF 220KV,33,1,3,98
4983178,323786,3DUNDON__33F,VIC,DDWF,GCB2,DUNDONNELL WF 220KV,33,1,3,98
4983176,323787,3DUNDON__33G,VIC,DDWF,GCB3,DUNDONNELL WF 220KV,33,1,3,98
200845,324001,3EASTRO___G1,VIC,ERTS,3MN1,EAST ROWVILLE 220KV,66,1,3,98
200846,324031,3EASTRO__66B,VIC,ERTS,3MN3,EAST ROWVILLE 220KV,66,1,3,98
200835,324080,3EASTRO_220A,VIC,ERTS,7MN1,EAST ROWVILLE 220KV,220,1,3,98
200687,325001,3EILDON___G1,VIC,EPS,GEN1,EILDON PS 220KV,11,4,3,98
200688,325002,3EILDON___G2,VIC,EPS,GEN2,EILDON PS 220KV,11,4,3,98
200689,325080,3EILDON_220A,VIC,EPS,7MN1,EILDON PS 220KV,220,1,3,98
200691,325081,3EILDON_220B,VIC,EPS,7T2,EILDON PS 220KV,220,4,3,98
200692,325082,3EILDON_220C,VIC,EPS,7T1,EILDON PS 220KV,220,4,3,98
4980236,325531,3ELAINE__33B,VIC,ELTS,2TW1,ELAINE,33,1,3,98
3968066,325540,3ELAINE_132A,VIC,ELTS,4MN1,ELAINE,132,1,3,98
4980234,325544,3ELAINE_132E,VIC,ELTS,4MN2,ELAINE,132,1,3,98
4983726,325545,3ELAINE_132F,VIC,ELTS,DMY2,ELAINE,132,1,3,98
3968059,325580,3ELAINE_220A,VIC,ELTS,7MN1,ELAINE,220,1,3,98
4981293,325583,3ELAINE_220D,VIC,ELTS,DMY1,ELAINE,220,1,3,98
4974032,325601,3ELAINW__WF1,VIC,ELWF,CG1,ELAINE WF 33KV,0.65,2,3,98
4980813,325602,3ELAINW__WF2,VIC,ELWF,CG2,ELAINE WF 33KV,0.65,2,3,98
4980814,325603,3ELAINW__WF3,VIC,ELWF,CG3,ELAINE WF 33KV,0.65,2,3,98
4980867,325630,3ELAINW__33A,VIC,ELWF,2CG3,ELAINE WF 33KV,33,1,3,98
4980866,325632,3ELAINW__33C,VIC,ELWF,2CG2,ELAINE WF 33KV,33,1,3,98
4980807,325633,3ELAINW__33D,VIC,ELWF,2MN1,ELAINE WF 33KV,33,1,3,98
4980868,325634,3ELAINW__33E,VIC,ELWF,2CG1,ELAINE WF 33KV,33,1,3,98
4983341,325636,3ELAINW__33G,VIC,ELWF,DMY1,ELAINE WF 33KV,33,1,3,98
201314,326001,3FISHBN___G1,VIC,FBTS,3MN2,FISHERMANS BEND 220KV,66,1,3,98
201326,326080,3FISHBN_220A,VIC,FBTS,7MN1,FISHERMANS BEND 220KV,220,1,3,98
201331,326081,3FISHBN_220B,VIC,FBTS,7TB3,FISHERMANS BEND 220KV,220,1,3,98
2995782,327020,3FOSTER__11A,VIC,FVTS,1MN1,FOSTERVILLE 220KV,11,4,3,98
4984315,327021,3FOSTER__11B,VIC,FVTS,1MN2,FOSTERVILLE 220KV,11,1,3,98
3033751,327080,3FOSTER_220A,VIC,FVTS,T_BE,FOSTERVILLE 220KV,220,1,3,98
2982184,327083,3FOSTER_220D,VIC,FVTS,7T1L,FOSTERVILLE 220KV,220,4,3,98
4978561,327204,3GANAWA_BAT1,VIC,GESS,GEN,GANNAWARRA ESS,0.44,2,3,98
4978563,327230,3GANAWA__33A,VIC,GESS,LGES,GANNAWARRA ESS,33,1,3,98
4975438,327501,3GANAWR__SF1,VIC,GSF,GGSF,GANNAWARRA SF,0.4,2,3,98
4975437,327532,3GANAWR__33A,VIC,GSF,GCB,GANNAWARRA SF,33,1,3,98
4975457,327533,3GANAWR__33B,VIC,GSF,2MN1,GANNAWARRA SF,33,1,3,98
4975459,327534,3GANAWR__66C,VIC,GSF,LSHL,GANNAWARRA SF,66,1,3,98
201205,328001,3GELONG___G1,VIC,GTS,3MN1,GEELONG 220KV,66,1,3,98
201207,328031,3GELONG__66B,VIC,GTS,3MN3,GEELONG 220KV,66,1,3,98
201221,328080,3GELONG_220A,VIC,GTS,7MN1,GEELONG 220KV,220,1,3,98
201689,329030,3GLENRO__66A,VIC,GNTS,3MN1,GLENROWAN 220KV,66,1,3,98
201680,329080,3GLENRO_220A,VIC,GNTS,7MN1,GLENROWAN 220KV,220,1,3,98
4984469,329101,GLENRW__SF1,VIC,GWSF,GEN,GLENROWAN WEST SF 66V,0.6,2,3,98
4984461,329130,3GLENRW__66A,VIC,GWSF,LGNT,GLENROWAN WEST SF 66V,66,1,3,98
4984473,329131,3GLENRW__33A,VIC,GWSF,2MN1,GLENROWAN WEST SF 66V,33,1,3,98
4984465,329132,3GLENRW__33B,VIC,GWSF,GTX1,GLENROWAN WEST SF 66V,33,1,3,98
4981486,329330,3HATTAH__66A,VIC,HTH,LWET,HATTAH 66KV,66,1,3,98
4981490,329333,3HATTAH__66D,VIC,HTH,3CBA,HATTAH 66KV,66,4,3,98
4981882,329641,3HAUNTD_132B,VIC,HGTS,4MN1,HAUNTED GULLY TS 500KV,132,1,3,98
4981142,329690,3HAUNTD_500A,VIC,HGTS,6MN1,HAUNTED GULLY TS 500KV,500,1,3,98
201498,330080,3HAZELW_220A,VIC,HWTS,LHW3,HAZELWOOD 500KV,220,1,3,98
201497,330081,3HAZELW_220B,VIC,HWTS,LHW4,HAZELWOOD 500KV,220,1,3,98
201500,330082,3HAZELW_220C,VIC,HWTS,LHW1,HAZELWOOD 500KV,220,1,3,98
201499,330083,3HAZELW_220D,VIC,HWTS,LHW2,HAZELWOOD 500KV,220,1,3,98
201501,330090,3HAZELW_500A,VIC,HWTS,6MN1,HAZELWOOD 500KV,500,1,3,98
200626,331080,3HAZLWD_220A,VIC,HWPS,7MN1,HAZELWOOD PS 220KV,220,1,3,98
200630,331082,3HAZLWD_220C,VIC,HWPS,7MN5,HAZELWOOD PS 220KV,220,1,3,98
485262,331086,3HAZLWD_220G,VIC,HWPS,Y2RL,HAZELWOOD PS 220KV,220,1,3,98
200899,332001,3HEATHR___G1,VIC,HTS,3MN1,HEATHERTON 220KV,66,1,3,98
200889,332080,3HEATHR_220A,VIC,HTS,7MN1,HEATHERTON 220KV,220,1,3,98
3928605,333020,3HEYWOD__22A,VIC,HYTS,2LM1,HEYWOOD 500KV,22,1,3,98
3939194,333021,3HEYWOD__22B,VIC,HYTS,2TM2,HEYWOOD 500KV,22,1,3,98
3939195,333022,3HEYWOD__22C,VIC,HYTS,2LM2,HEYWOOD 500KV,22,1,3,98
3928602,333024,3HEYWOD__22E,VIC,HYTS,2TM1,HEYWOOD 500KV,22,1,3,98
201233,333081,3HEYWOD_275B,VIC,HYTS,LSE1,HEYWOOD 500KV,275,1,3,98
201240,333091,3HEYWOD_500B,VIC,HYTS,6MN1,HEYWOOD 500KV,500,1,3,98
201243,333094,3HEYWOD_500E,VIC,HYTS,LAP1,HEYWOOD 500KV,500,1,3,98
201242,333095,3HEYWOD_500F,VIC,HYTS,LAP2,HEYWOOD 500KV,500,1,3,98
3925822,334001,3HORSHM___S1,VIC,HOTS,SVC,HORSHAM 220KV,220,2,3,98
201763,334030,3HORSHM__66A,VIC,HOTS,3MN1,HORSHAM 220KV,66,1,3,98
201758,334080,3HORSHM_220A,VIC,HOTS,REG,HORSHAM 220KV,220,1,3,98
201754,334081,3HORSHM_220B,VIC,HOTS,7MN1,HORSHAM 220KV,220,1,3,98
201426,335080,3HWMWTE_220A,VIC,TEE1,7MN1,HWPS/MWTS/MPS 220KV TEE,220,1,3,98
201484,336080,3JEERAL_220A,VIC,JLTS,7MN1,JEERALANG 220KV,220,1,3,98
200668,337001,3JERALA___G1,VIC,JLGSA,GA1,JEERALANG A PS 220KV,10.5,1,3,98
200669,337002,3JERALA___G2,VIC,JLGSA,GA2,JEERALANG A PS 220KV,10.5,2,3,98
200670,337003,3JERALA___G3,VIC,JLGSA,GA3,JEERALANG A PS 220KV,10.5,1,3,98
200671,337004,3JERALA___G4,VIC,JLGSA,GA4,JEERALANG A PS 220KV,10.5,2,3,98
200663,337080,3JERALA_220A,VIC,JLGSA,7MN1,JEERALANG A PS 220KV,220,1,3,98
200657,338001,3JERALB___G1,VIC,JLGSB,GB1,JEERALANG B PS 220KV,10.5,2,3,98
200658,338002,3JERALB___G2,VIC,JLGSB,GB2,JEERALANG B PS 220KV,10.5,1,3,98
200659,338003,3JERALB___G3,VIC,JLGSB,GB3,JEERALANG B PS 220KV,10.5,1,3,98
200653,338080,3JERALB_220A,VIC,JLGSB,7MN1,JEERALANG B PS 220KV,220,1,3,98
204274,339001,3JINDAB___G1,VIC,JINDABYN,PMP1,JINDABYNE PUMP STATION,11,1,3,98
204275,339002,3JINDAB___G2,VIC,JINDABYN,PMP2,JINDABYNE PUMP STATION,11,1,3,98
204278,339040,3JINDAB_132A,VIC,JINDABYN,4MN1,JINDABYNE PUMP STATION,132,1,3,98
200881,340030,3JOHNLY__33A,VIC,JLA,2MN1,JOHN LYSAGHT AUST. 220KV,33,1,3,98
200886,340031,3JOHNLY__33B,VIC,JLA,2TW3,JOHN LYSAGHT AUST. 220KV,33,1,3,98
200873,340080,3JOHNLY_220A,VIC,JLA,7MN1,JOHN LYSAGHT AUST. 220KV,220,1,3,98
200875,340081,3JOHNLY_220B,VIC,JLA,7MN3,JOHN LYSAGHT AUST. 220KV,220,1,3,98
4977431,340501,3KARADO___W1,VIC,KSF,GEN,KARADOC SOLAR FARM 66KV,0.6,2,3,98
4977427,340520,3KARADO__22A,VIC,KSF,GCB,KARADOC SOLAR FARM 66KV,22,1,3,98
4977429,340521,3KARADO__22B,VIC,KSF,2MN1,KARADOC SOLAR FARM 66KV,22,1,3,98
4977281,340530,3KARADO__66A,VIC,KSF,LRCT,KARADOC SOLAR FARM 66KV,66,1,3,98
4977438,340531,3KARADO__66B,VIC,KSF,3CBB,KARADOC SOLAR FARM 66KV,66,1,3,98
201337,341001,3KEILOR___G1,VIC,KTS,3MN1,KEILOR 500KV,66,1,3,98
737367,341030,3KEILOR__66A,VIC,KTS,3MN3,KEILOR 500KV,66,1,3,98
201356,341080,3KEILOR_220A,VIC,KTS,7MN1,KEILOR 500KV,220,1,3,98
201357,341081,3KEILOR_220B,VIC,KTS,7MN2,KEILOR 500KV,220,1,3,98
201349,341090,3KEILOR_500A,VIC,KTS,6MN1,KEILOR 500KV,500,1,3,98
3925696,342001,3KERANG___S1,VIC,KGTS,SVC,KERANG 220KV,220,2,3,98
201746,342020,3KERANG__22A,VIC,KGTS,2MN1,KERANG 220KV,22,1,3,98
3971711,342025,3KERANG__11A,VIC,KGTS,1T3,KERANG 220KV,11,1,3,98
3971717,342026,3KERANG__11B,VIC,KGTS,1T2,KERANG 220KV,11,1,3,98
3971708,342027,3KERANG__11C,VIC,KGTS,1T1,KERANG 220KV,11,1,3,98
201738,342030,3KERANG__66A,VIC,KGTS,3MN1,KERANG 220KV,66,1,3,98
201733,342080,3KERANG_220A,VIC,KGTS,REG,KERANG 220KV,220,1,3,98
201729,342081,3KERANG_220B,VIC,KGTS,7MN1,KERANG 220KV,220,1,3,98
4982791,342201,3KIAMAL__SF1,VIC,KIAMALSF,GEN1,KIAMAL SF 220KV,0.6,4,3,98
4982801,342202,3KIAMAL__SF2,VIC,KIAMALSF,GEN2,KIAMAL SF 220KV,0.6,4,3,98
4982793,342203,3KIAMAL_SCON,VIC,KIAMALSF,2SYN,KIAMAL SF 220KV,15,2,3,98
4982795,342230,3KIAMAL__33A,VIC,KIAMALSF,2I12,KIAMAL SF 220KV,33,1,3,98
4982796,342231,3KIAMAL__33B,VIC,KIAMALSF,2I34,KIAMAL SF 220KV,33,1,3,98
4982787,342232,3KIAMAL__33C,VIC,KIAMALSF,GCB2,KIAMAL SF 220KV,33,1,3,98
4982790,342234,3KIAMAL__33E,VIC,KIAMALSF,GCB1,KIAMAL SF 220KV,33,1,3,98
4982788,342235,3KIAMAL__15A,VIC,KIAMALSF,2STX,KIAMAL SF 220KV,15,1,3,98
